Code,Region,Low_SES_Percent,Internet_NoAccess,Housing_Unsuitable,Unemployment_Rate,Education_Level_Low,English_Proficiency_Low,Aboriginal_Percent,Senior_65Plus_Percent,Elderly_70_PermInstitution,Year
PHA010289,MEREWETHER - THE JUNCTION/ NEWCASTLE - COOKS HILL,0.0,13.39622642,2.263959390862944,4.87,43.7,8.210784314,2.315518652789148,14.538133771158282,2.862523540489642,2017-2018
PHA010290,STOCKTON - FULLERTON COVE,0.0,20.00703235,3.205791106514995,6.94,16.3,12.28070175,4.769994772608468,26.859177215189877,7.229686500319897,2017-2018
PHA010291,WALLSEND - ELERMORE VALE,0.0,20.33760972,3.686274509803922,8.35,20.9,17.79359431,5.015673981191222,20.108481262327416,11.859838274932615,2017-2018
PHA010292,BALLINA,0.0,23.38508456,2.525391161130936,6.75,18.1,8.872180451,4.950156650526916,30.467450530542013,10.65117404986686,2017-2018
PHA010293,BALLINA REGION/ BANGALOW,74.80559876,12.53942223,2.898197759376522,5.68,25.5,6.5830721,3.190986109319228,19.993924138529643,5.199764982373678,2017-2018
PHA010294,BRUNSWICK HEADS - OCEAN SHORES/ MULLUMBIMBY,0.0,14.24143556,5.092143549951503,7.89,25.0,4.507819687,2.835294117647059,17.32981783317354,2.5576730190571717,2017-2018
PHA010295,BYRON BAY,100.0,11.37397634,4.984709480122325,5.89,29.5,6.447534766,2.0386160933058903,15.2,11.584800741427248,2017-2018
PHA010296,EVANS HEAD,0.0,26.70807453,3.64333652924257,7.74,12.7,12.12121212,5.474040632054176,24.768387218755908,0.0,2017-2018
PHA010297,LENNOX HEAD - SKENNARS HEAD,0.0,9.074733096,2.63633080534489,5.16,33.5,6.666666667,2.1760633036597428,16.021613470721285,0.0,2017-2018
PHA010298,CASINO,0.0,29.87358616,4.04388040438804,9.07,8.0,8.641975309,11.00440176070428,22.015915119363395,6.807286673058485,2017-2018
PHA010299,CASINO REGION/ KYOGLE,0.0,26.24288425,4.535398230088496,8.33,11.7,10.93333333,5.665956130096954,20.41407867494824,4.168663152850982,2017-2018
PHA010300,GOONELLABAH,0.0,18.23808541,2.565114443567482,7.03,19.5,11.82943604,7.947663551401869,20.134278254382693,9.79020979020979,2017-2018
PHA010301,LISMORE,0.0,22.05831309,4.302521008403361,10.44,20.6,14.02116402,6.725912665430599,16.803647104147938,8.621607237892496,2017-2018
PHA010302,LISMORE REGION,100.0,15.0384399,4.329004329004329,6.61,23.9,6.955177743,3.490107038598768,15.737129485179407,0.0,2017-2018
PHA010303,KINGSCLIFF - FINGAL HEAD/ POTTSVILLE,100.0,15.45269583,3.2055892325079625,6.54,21.1,7.10553814,4.831468943185163,19.599422457517303,6.467035732259688,2017-2018
PHA010304,MURWILLUMBAH,0.0,22.15496368,3.725432678204752,8.09,14.9,9.259259259,4.115316901408451,22.687971982051,12.296195652173914,2017-2018
PHA010305,MURWILLUMBAH REGION,0.0,15.83629893,4.72934472934473,7.28,18.5,8.308605341,3.0284675953967293,17.248356095093577,0.0,2017-2018
PHA010306,TWEED HEADS,0.0,22.2504445,3.476202342387241,8.49,14.7,11.4738806,4.690949227373068,28.29560921510309,6.337865867711455,2017-2018
PHA010307,TWEED HEADS - SOUTH,0.0,21.04620586,2.9929091076526384,6.97,13.7,11.50971599,5.5933429811866855,29.313469624474408,6.772655007949126,2017-2018
PHA010308,GRIFFITH (NSW),0.0,25.59067688,6.539297918608264,5.44,13.8,22.83568905,6.164696331625146,16.32064006481669,9.26887734718338,2017-2018
PHA010309,GRIFFITH REGION,0.0,23.53770261,3.3862183282027,4.1,11.2,14.13333333,8.115282518012894,13.854056504003626,2.490272373540856,2017-2018
PHA010310,LEETON/ NARRANDERA,0.0,26.0060812,2.5775907417148867,5.54,11.6,14.89583333,8.294314381270903,19.20742808593276,8.669001751313484,2017-2018
PHA010311,TUMBARUMBA/ TUMUT REGION,0.0,27.12034864,2.576974564926372,4.9,11.6,16.92789969,4.67652047492125,21.49487643158529,0.0,2017-2018
PHA010312,TUMUT,0.0,27.47111682,2.6405451448040886,6.77,11.7,6.25,6.172839506172839,21.02957283680175,11.808510638297872,2017-2018
PHA010313,COOTAMUNDRA/ GUNDAGAI/ JUNEE/ TEMORA,0.0,27.09684893,2.3885714285714283,5.48,10.9,22.84768212,5.7580085696796575,21.92293607844733,5.123053741838272,2017-2018
PHA010314,WAGGA WAGGA - EAST/ WAGGA WAGGA - NORTH,79.01758064,14.28966662,2.1718474277182027,5.01,23.5,12.50849762,4.488072031931681,15.498652291105122,2.3265306122448983,2017-2018
PHA010315,WAGGA WAGGA - SOUTH,0.0,18.87862797,2.8876733240045795,6.03,19.2,18.75808538,7.987470634299139,13.699757647811971,9.20869967607589,2017-2018
PHA010316,WAGGA WAGGA - WEST,0.0,23.99741268,3.494105037513397,7.36,22.3,15.29774127,9.445994420087684,16.432036904477847,10.182767624020888,2017-2018
PHA010317,WAGGA WAGGA REGION,100.0,19.30113052,2.317613865376864,4.43,15.3,12.13017751,4.306855133054616,16.38975309459191,4.288939051918736,2017-2018
PHA010318,BERRY - KANGAROO VALLEY,0.610721556,17.71461384,1.6676250718803909,3.4,25.0,10.03460208,2.4731063546634133,32.27530905446041,5.608322026232474,2017-2018
PHA010319,CALLALA BAY - CURRARONG/ CULBURRA BEACH,0.0,22.72456871,2.4795799299883314,7.61,13.5,10.27777778,6.637067395264117,29.070700126045608,3.608247422680412,2017-2018
PHA010320,HUSKISSON/ TOMERONG AREA,0.0,16.0556687,2.925353059852051,4.54,21.9,11.83035714,3.922829581993569,23.688619667482925,0.0,2017-2018
PHA010321,NORTH NOWRA - BOMADERRY,0.0,17.24913495,2.309623430962344,5.92,17.4,11.816839,6.894206393371668,20.869941838881324,6.36215334420881,2017-2018
PHA010322,NOWRA,0.0,21.56310248,3.668689149146324,8.63,10.6,14.76923077,11.9901052529466,17.048717574341754,11.704634721131187,2017-2018
PHA010323,ST GEORGES BASIN - EROWAL BAY AREA,0.0,23.01587302,3.362592842673869,8.83,9.0,12.02113606,7.10765934654526,30.559286520174076,6.780055917986952,2017-2018
PHA010324,ULLADULLA,0.0,20.65449762,1.9450800915331807,6.61,14.3,8.862876254,4.053015751056473,29.55140067640865,3.4132581100141044,2017-2018
PHA010325,ULLADULLA REGION,100.0,17.95252226,3.131212723658052,6.66,15.5,12.7388535,2.749609984399376,26.187245590230663,0.0,2017-2018
PHA010326,BOWRAL/ ROBERTSON - FITZROY FALLS,0.0,11.63537153,1.721664275466284,3.83,30.7,7.096069869,1.2422729434141702,31.467204364844022,6.246996636232581,2017-2018
PHA010327,HILL TOP - COLO VALE/ SOUTHERN HIGHLANDS,47.78368091,13.03370787,3.1996493534955075,4.07,20.3,9.46969697,2.81668343263948,20.353296660726738,3.931987247608927,2017-2018
PHA010328,MITTAGONG,100.0,15.77981651,2.936724190130185,3.83,22.6,10.40650407,2.946273830155979,23.365800865800864,8.201892744479496,2017-2018
PHA010329,MOSS VALE - BERRIMA,100.0,16.3310962,2.8696365127083903,3.73,19.7,18.24611033,3.02757793764988,21.17412935323383,7.352941176470589,2017-2018
PHA020000,BRUNSWICK WEST/ PASCOE VALE SOUTH,0.0,14.32076734,5.62396006655574,6.28,43.8,15.25859735,0.5522650872418761,12.572410211337942,7.70859805167302,2017-2018
PHA020001,BRUNSWICK/ BRUNSWICK EAST,0.0,10.70693661,5.9206591800119615,5.86,55.1,17.34075325,0.7253965415953616,9.881971765794956,5.482233502538072,2017-2018
PHA020002,COBURG,100.0,15.27939773,7.047500776156474,7.14,42.4,18.83878938,0.507157758434645,12.887174124689,3.43065693430657,2017-2018
PHA020003,ALPHINGTON - FAIRFIELD/ NORTHCOTE,0.0,12.02611295,4.50662277607963,4.89,54.5,18.65186789,0.7306598248647443,11.905228118269044,5.972906403940887,2017-2018
PHA020004,THORNBURY,0.0,15.32736044,5.335723149041776,5.52,47.1,19.90950226,0.8734293594851363,12.590923061161766,11.869747899159664,2017-2018
PHA020005,ASCOT VALE,100.0,14.08097456,4.772041866240908,6.36,44.6,19.2783245,0.4646060527844098,10.423182485479032,2.574750830564784,2017-2018
PHA020006,ESSENDON - ABERFELDIE/ MOONEE PONDS,0.0,12.82795075,4.170918367346939,5.11,43.7,11.99724653,0.4330672954834028,13.654116899041735,7.316534040671972,2017-2018
PHA020007,FLEMINGTON,0.0,15.94860166,10.250682551501614,10.16,46.7,22.27793696,0.6614495994037638,9.30407053085725,9.95850622406639,2017-2018
PHA020008,CARLTON,0.0,10.41491281,12.53575425942047,19.73,56.0,11.94236631,0.5533050093864244,6.143377885783718,16.90294438386041,2017-2018
PHA020009,DOCKLANDS/ SOUTHBANK/ WEST MELBOURNE,0.0,5.154327975,11.657003356728715,7.83,53.9,13.00125751,0.3144164617252435,5.651355770120616,0.0,2017-2018
PHA020010,EAST MELBOURNE/ SOUTH YARRA - WEST,0.0,6.612740142,3.967761934283943,4.33,58.3,8.501118568,0.6203890006706908,18.27300844269832,15.681233933161954,2017-2018
PHA020011,FLEMINGTON RACECOURSE/ KENSINGTON,0.0,10.93399192,4.8260381593714925,4.87,54.4,18.52112676,0.5163066861715859,8.36701350073093,6.990014265335236,2017-2018
PHA020012,MELBOURNE,0.0,7.749850389,20.214008978537606,15.15,55.0,15.96645432,0.2115427689704089,3.3515781351722804,0.0,2017-2018
PHA020013,NORTH MELBOURNE,100.0,10.23106388,10.751488095238097,10.56,53.7,15.13589503,0.6966434452184928,6.279996377795889,0.0,2017-2018
PHA020014,PARKVILLE,0.0,5.340793489,5.84315735520246,12.57,63.6,10.64311594,0.8863003291972652,12.0790073436313,21.966794380587483,2017-2018
PHA020015,ALBERT PARK,0.0,8.682218446,3.6682865652923655,5.06,54.2,12.80247608,0.2243784111582777,15.918984280532044,1.2658227848101269,2017-2018
PHA020016,ELWOOD,0.0,8.532473244,2.8614008941877795,4.56,50.5,9.770642202,0.4456110365034794,8.19552971106669,0.0,2017-2018
PHA020017,PORT MELBOURNE/ PORT MELBOURNE INDUSTRIAL,0.0,10.84750607,2.693360218925537,4.08,44.9,13.0406714,0.5201783468617812,13.916192446973616,1.1242270938729624,2017-2018
PHA020018,SOUTH MELBOURNE,0.0,12.04889406,4.042386185243328,5.9,50.9,16.48154783,0.6804354787063721,14.210568908311078,15.2,2017-2018
PHA020019,ST KILDA/ ST KILDA EAST,0.0,10.70463521,5.236736419361657,5.46,46.1,11.42109852,0.6028965246073527,9.253594371367392,10.398445092322644,2017-2018
PHA020020,ARMADALE/ TOORAK,0.0,8.550991655,3.04357346179111,4.73,55.4,10.3100047,0.342422320862397,21.00294985250737,2.761290322580645,2017-2018
PHA020021,PRAHRAN - WINDSOR/ SOUTH YARRA - EAST,0.0,9.900042535,4.45859872611465,5.14,53.2,16.28806666,0.4744985673352435,10.98983389307434,4.738015607580825,2017-2018
PHA020022,ABBOTSFORD/ YARRA - NORTH,0.0,7.118055556,5.363096100884186,4.82,56.9,16.49791543,0.6203744013931214,10.114843370895562,9.37031484257871,2017-2018
PHA020023,CARLTON NORTH - PRINCES HILL/ FITZROY NORTH,0.0,9.580052493,4.934687953555878,4.78,61.1,16.08659907,0.4552215261188984,13.008861499707615,0.0,2017-2018
PHA020024,COLLINGWOOD/ FITZROY,0.0,11.5020122,7.452609711763178,7.3,48.8,25.54304103,0.8929442763735727,8.778144409937887,4.528012279355334,2017-2018
PHA020025,RICHMOND (VIC.),0.0,11.13162551,5.572683829196856,4.83,50.6,27.50697304,0.4038426237532889,10.02496346809547,1.9975540154912357,2017-2018
PHA020026,ASHBURTON (VIC.),0.0,9.833526907,3.766333589546503,5.44,55.1,17.02508961,0.3578479763079961,14.092734574662286,8.25242718446602,2017-2018
PHA020027,BALWYN/ BALWYN NORTH,0.0,9.64876203,3.3792938551048057,6.42,52.7,17.60381212,0.1888821847372701,17.665615141955836,2.8477334366524603,2017-2018
PHA020028,CAMBERWELL/ SURREY HILLS (WEST) - CANTERBURY,0.0,6.965641387,2.751233045622688,5.43,59.7,14.11454589,0.2137181937041134,17.938470818881015,16.150611620795107,2017-2018
PHA020029,GLEN IRIS - EAST,0.0,6.371141421,1.954225352112676,4.98,59.7,11.52416357,0.1804213712024211,13.804537521815009,0.0,2017-2018
PHA020030,HAWTHORN/ HAWTHORN EAST,0.0,7.121874796,5.852384062704115,6.22,60.9,12.18798956,0.235640648011782,11.84708092415038,2.87709497206704,2017-2018
PHA020031,KEW/ KEW EAST,0.0,7.690894055,2.7463947827684394,5.22,56.6,14.8139019,0.2278245750771905,16.189384109357555,9.792797237296496,2017-2018
PHA020032,BULLEEN/ DONCASTER,0.0,15.03604531,3.609010194015127,7.3,40.1,19.07404093,0.2481315396113602,21.99809023633325,0.0,2017-2018
PHA020033,DONCASTER EAST,0.0,10.12238125,3.737214791502754,7.32,41.3,18.81829219,0.1236465713139954,19.387755102040817,5.114638447971781,2017-2018
PHA020034,TEMPLESTOWE/ TEMPLESTOWE LOWER,0.0,9.847878303,2.147924968412868,6.14,40.9,15.79361954,0.1813236627379873,22.58790436005626,14.62264150943396,2017-2018
PHA020035,BLACKBURN/ BLACKBURN SOUTH,0.0,11.7600071,3.402646502835539,6.22,46.4,18.99417681,0.2446300715990453,18.09267049831131,7.828073089700998,2017-2018
PHA020036,BOX HILL/ BOX HILL NORTH,53.05369038,11.38475151,6.796869491644928,8.08,46.6,25.3253562,0.2060806513166264,13.965727651784809,3.376318874560375,2017-2018
PHA020037,BURWOOD/ BURWOOD EAST,100.0,14.92766611,5.7673509286412505,11.25,44.1,18.83980841,0.2745860087867522,17.840296495956874,2.4803387779794317,2017-2018
PHA020038,SURREY HILLS (EAST) - MONT ALBERT,0.0,7.517730496,2.548476454293629,4.83,57.5,16.97600724,0.1434583014537108,15.087281795511224,11.071744906997342,2017-2018
PHA020039,BEAUMARIS/ SANDRINGHAM - BLACK ROCK,0.0,8.711552888,1.06724593879864,4.3,46.4,9.497206704,0.2518336638650171,20.20717181956412,6.30979035212701,2017-2018
PHA020040,BRIGHTON (VIC.)/ BRIGHTON EAST,0.0,8.385298217,1.4682012689980817,4.99,51.8,11.82779456,0.165566945046383,19.96926679350212,10.74234407567741,2017-2018
PHA020041,CHELTENHAM - HIGHETT (WEST),0.0,11.28791646,2.878228782287823,4.8,39.9,15.07643648,0.2966064730000872,15.027537372147917,9.282371294851794,2017-2018
PHA020042,HAMPTON,0.0,11.08284306,2.070626003210273,4.88,46.9,13.34102268,0.3170168180108538,15.284005979073244,0.0,2017-2018
PHA020043,BENTLEIGH - MCKINNON/ BENTLEIGH EAST,0.0,11.89170665,3.429694078024137,5.79,42.1,14.55572876,0.2422636509889278,15.088890555847271,3.791083631630329,2017-2018
PHA020044,CARNEGIE/ ORMOND - GLEN HUNTLY,0.0,10.58239792,7.347712728134629,7.11,51.7,13.74057667,0.1779896222999879,11.96035308649414,5.746367239101717,2017-2018
PHA020045,CAULFIELD - NORTH/ CAULFIELD - SOUTH,0.0,9.091570825,4.2048595955186965,5.4,53.4,10.6128266,0.174528649738207,17.07449032289797,12.99581423161252,2017-2018
PHA020046,ELSTERNWICK,0.0,10.44776119,3.73746581586144,4.12,53.8,11.8925326,0.2477291494632535,14.028687505181992,6.799083269671505,2017-2018
PHA020047,HUGHESDALE,0.0,14.0428677,6.234502302515055,6.95,46.3,17.86707883,0.1368499626772829,13.046738315421145,5.095541401273886,2017-2018
PHA020048,MURRUMBEENA,0.0,11.05174353,5.282079646017699,6.76,50.3,12.50408097,0.1427260678968294,12.178896735236926,13.797169811320757,2017-2018
PHA020049,KINGSTON - CENTRAL,0.0,10.61844435,2.2483358239369653,4.73,33.4,12.30573608,0.4973535316663624,14.056179004868238,6.579804560260587,2017-2018
PHA020050,CARRUM - PATTERSON LAKES,0.0,13.25878594,1.9122609673790776,4.75,22.4,11.41367323,0.594500866980431,17.391304347826086,0.0,2017-2018
PHA020051,CHELSEA - BONBEACH/ CHELSEA HEIGHTS,0.0,14.70664928,2.7694708100377063,5.22,25.0,12.92328956,0.6185263364586913,17.60220396516948,11.497326203208557,2017-2018
PHA020052,KINGSTON - NORTH,0.0,13.36085682,3.3240833677746946,5.54,35.1,15.36477524,0.4310623531693859,17.719987904445116,6.542938030827304,2017-2018
PHA020053,MALVERN - GLEN IRIS/ MALVERN EAST,0.0,8.609965298,3.78970712934577,6.01,56.7,12.48847454,0.2447224572879262,15.225529583637693,10.094824180165944,2017-2018
PHA020054,BUNDOORA - EAST/ WATSONIA,52.06459418,14.017991,3.386886669561442,6.0,28.1,16.95241765,0.7411515579308259,18.080716586151368,2.845821325648415,2017-2018
PHA020055,GREENSBOROUGH/ MONTMORENCY - BRIAR HILL,0.0,9.652127579,1.6828918572183234,4.54,33.9,10.78191134,0.5689564761405349,16.605079015645885,5.374945817078457,2017-2018
PHA020056,HEIDELBERG - ROSANNA/ VIEWBANK - YALLAMBIE,0.0,12.38478297,2.391196425616416,5.46,43.3,13.31511128,0.5412445730824891,18.33391023422176,8.306122448979592,2017-2018
PHA020057,HEIDELBERG WEST,0.0,18.18542783,7.919075144508671,9.33,31.3,16.90677966,1.6547345670674052,13.995956873315365,8.763586956521738,2017-2018
PHA020058,IVANHOE,0.0,10.10737628,3.005780346820809,5.34,53.3,13.05114638,0.3917319553258876,14.277408637873751,12.753858651502844,2017-2018
PHA020059,IVANHOE EAST - EAGLEMONT,0.0,7.674858223,1.813373630525123,5.12,57.2,8.400746733,0.1108510900357186,18.07540660423854,2.957486136783734,2017-2018
PHA020060,KINGSBURY,100.0,11.87633915,9.529309846953508,13.09,41.9,18.08867362,0.6268282490597576,10.805830122298543,13.571428571428571,2017-2018
PHA020061,PRESTON,0.0,17.49658936,7.410811262427938,7.48,37.4,20.60212987,1.0452450160016442,12.60496799577192,2.3518631643249845,2017-2018
PHA020062,RESERVOIR - EAST,0.0,23.27852516,8.83388862446454,8.99,28.2,20.60813633,1.4813511611541168,16.83766690091356,10.597609561752988,2017-2018
PHA020063,RESERVOIR - WEST,0.0,22.27033353,7.598204264870932,7.85,27.5,19.96848464,0.871425176265547,17.525202609211306,5.11200459506031,2017-2018
PHA020064,ELTHAM,0.0,6.004772004,1.4108649789029537,4.51,39.6,8.749466496,0.4540153282239254,13.544319652624107,4.307692307692308,2017-2018
PHA020065,HURSTBRIDGE/ PANTON HILL/ RESEARCH,0.0,6.366267053,2.4778030146603345,4.22,33.9,3.604806409,0.3994756881592909,12.878316104122556,0.0,2017-2018
PHA020066,KINGLAKE,0.0,11.14575214,3.215686274509804,5.11,15.1,9.81595092,1.6566265060240966,10.350877192982455,0.0,2017-2018
PHA020067,PLENTY - YARRAMBAT/ WATTLE GLEN - DIAMOND CREEK,0.0,6.617339104,1.8997797356828192,4.38,28.2,8.285385501,0.439014288672603,11.664125911581722,12.832550860719872,2017-2018
PHA020068,BUNDOORA - NORTH,0.0,9.97196636,5.312868949232586,9.07,35.4,15.71194763,0.4900113079532605,10.415075120957471,0.0,2017-2018
PHA020069,BUNDOORA - WEST,0.0,20.01795332,5.276705276705277,9.25,25.2,19.97296384,1.130731102850062,19.745608721986677,0.0,2017-2018
PHA020070,EPPING,48.12178822,11.77646306,7.085228106205076,7.81,22.9,14.6900769,0.8916023499596821,8.476392403620363,13.397312859884837,2017-2018
PHA020071,LALOR/ THOMASTOWN,0.0,25.90224496,10.3576652040952,10.07,15.6,23.40507302,0.8355563394254725,18.17365597284572,0.608424336973479,2017-2018
PHA020072,MILL PARK - NORTH,100.0,10.50115105,4.325699745547073,6.47,21.4,14.42844168,0.7107738349722104,11.360852197070573,12.133333333333333,2017-2018
PHA020073,MILL PARK - SOUTH,100.0,11.13157895,5.556952476741262,7.69,21.6,15.32729104,0.997924317419767,11.545549234836953,0.0,2017-2018
PHA020074,SOUTH MORANG,19.53227985,7.454823244,2.703522158775077,5.64,22.7,10.99951303,1.1400981231991278,7.178098395355715,10.347903657448706,2017-2018
PHA020075,WALLAN/ WHITTLESEA,100.0,12.76147875,3.480810914190998,5.16,13.4,10.2358888,1.6399952348806737,11.467633928571429,6.969846762234305,2017-2018
PHA020076,AIRPORT WEST/ ESSENDON AIRPORT/ KEILOR EAST,100.0,19.56084479,3.413720058660583,5.7,25.2,16.81267616,0.3144297773497252,22.393865929976883,7.680101555061886,2017-2018
PHA020077,KEILOR,0.0,16.59269375,2.485089463220676,5.34,21.6,11.22359155,0.3891915934615812,21.807134015978395,0.0,2017-2018
PHA020078,NIDDRIE - ESSENDON WEST,0.0,15.27113238,2.790880503144654,4.19,32.9,11.92722372,0.3862068965517241,15.022172949002217,0.0,2017-2018
PHA020079,STRATHMORE,0.0,10.81514763,2.488038277511962,4.67,38.2,9.20671685,0.4614767255216694,14.765032844871149,0.0,2017-2018
PHA020080,GISBORNE/ MACEDON/ RIDDELLS CREEK,0.0,8.376406202,1.46481425551193,4.5,28.3,10.23206751,0.6425205844557613,14.8640311328366,4.872495446265939,2017-2018
PHA020081,ROMSEY,0.0,12.29877656,3.094098883572568,4.38,17.2,8.439897698,1.1590603332298457,14.63591228796028,0.0,2017-2018
PHA020082,COBURG NORTH,100.0,17.00298954,6.181818181818182,6.79,38.0,21.7242559,0.7889546351084813,15.083384805435454,10.990206746463548,2017-2018
PHA020083,FAWKNER,0.0,25.70224719,12.295805739514348,10.72,26.4,18.49704279,0.3457814661134163,16.9666162934469,9.22680412371134,2017-2018
PHA020084,GLENROY - HADFIELD,0.0,20.35640204,8.894490457328052,8.36,26.4,15.28221151,0.5762162835607052,16.16568120607993,10.572139303482588,2017-2018
PHA020085,PASCOE VALE,0.0,16.92931634,5.4227012462108455,6.34,35.2,13.76518219,0.6363526521406421,13.945840607364705,6.909361069836553,2017-2018
PHA020086,SUNBURY/ SUNBURY - SOUTH,67.71251461,11.23779715,2.830120568911992,6.21,17.3,9.906487434,1.204672075065976,12.826394650788227,4.860557768924303,2017-2018
PHA020087,BROADMEADOWS,0.0,24.15210689,16.554702495201536,15.9,15.0,23.17977231,1.394078758263869,11.34978023536084,4.013377926421405,2017-2018
PHA020088,CAMPBELLFIELD - COOLAROO,0.0,23.19576252,17.612123694450133,14.73,10.7,24.54412837,0.8235019273449363,14.52589500911175,2.738283307003686,2017-2018
PHA020089,CRAIGIEBURN - MICKLEHAM,21.44346014,9.416010499,8.707393182909264,8.54,21.5,14.72276047,0.8857883338658714,5.446414310812969,3.9595248570171577,2017-2018
PHA020090,GLADSTONE PARK - WESTMEADOWS/ TULLAMARINE,73.15107196,16.35486528,4.601890875953981,7.12,15.6,13.79265434,0.5269250728513831,17.06416921306401,3.372243839169909,2017-2018
PHA020091,GREENVALE - BULLA/ MELBOURNE AIRPORT,0.0,8.238330824,3.578774167009461,5.39,21.1,10.11090307,0.5023964889992493,9.338054714718146,2.0590868397493285,2017-2018
PHA020092,MEADOW HEIGHTS,0.0,15.54600607,16.431593794076164,14.26,10.8,24.05934833,0.7985296913619367,8.544976854747905,5.888650963597431,2017-2018
PHA020093,ROXBURGH PARK - SOMERTON,0.0,8.654393623,13.357972544878564,11.08,17.7,20.27943844,0.4991102816718025,6.2629668049792535,7.862903225806452,2017-2018
PHA020094,BAYSWATER/ BORONIA - THE BASIN,88.889756,12.62810614,3.383178834833209,5.89,22.6,16.98771636,0.8386951405753198,16.5336801820956,10.614873286248445,2017-2018
PHA020095,FERNTREE GULLY,48.72181506,11.5407262,2.940053455517373,5.64,22.5,12.96382189,0.7001048466195421,15.593782804510514,8.095815645845967,2017-2018
PHA020096,KNOXFIELD - SCORESBY,0.0,8.531274743,3.1916902738432484,6.27,29.8,15.05150305,0.4443880142204164,14.191335281412782,2.8065893837705915,2017-2018
PHA020097,LYSTERFIELD/ ROWVILLE,0.0,6.835643564,2.2563315425940136,4.98,28.1,13.15789474,0.3726295302969169,10.694024205748866,0.736874424316856,2017-2018
PHA020098,WANTIRNA/ WANTIRNA SOUTH,0.0,10.54511278,2.967465141222738,6.32,33.4,17.2563679,0.3635812755643084,18.28929907105803,11.324687355257064,2017-2018
PHA020099,DONVALE - PARK ORCHARDS/ WARRANDYTE - WONGA PARK,0.0,7.366617719,1.90384383660682,4.66,38.1,15.78736209,0.2707845433255269,17.151607963246555,9.46298984034833,2017-2018
PHA020100,BAYSWATER NORTH/ RINGWOOD EAST,0.0,10.07073386,3.835592929466278,5.16,29.3,21.65770443,0.5737803412641191,14.828794823402536,9.46058091286307,2017-2018
PHA020101,CROYDON,45.66642608,12.60705995,4.048046174245378,5.42,25.6,24.38461538,0.6921622800639814,17.529268575402803,6.267932023835798,2017-2018
PHA020102,CROYDON HILLS - WARRANWOOD/ RINGWOOD NORTH,0.0,5.963251043,1.813327400155746,4.45,31.3,13.25898389,0.4905542218975054,13.437097391970472,7.497360084477296,2017-2018
PHA020103,RINGWOOD,100.0,13.56325394,5.2797833935018055,6.83,32.4,24.49064449,0.5298087111705984,16.108506363027463,10.297482837528603,2017-2018
PHA020104,FOREST HILL,100.0,14.45534331,3.859390363815143,6.92,40.6,19.73875181,0.3250857865270001,19.76398522655617,8.84312537855845,2017-2018
PHA020105,MITCHAM (VIC.)/ VERMONT/ VERMONT SOUTH,0.0,9.902309059,3.068669527896996,6.0,41.5,17.93607887,0.2324651302304654,17.913169464428456,6.302131603336422,2017-2018
PHA020106,NUNAWADING,0.0,12.0981186,5.291970802919708,5.54,41.0,20.09018036,0.4125212327105071,16.3109756097561,7.771355170199101,2017-2018
PHA020107,YARRA RANGES - SOUTH WEST,0.0,7.080968031,2.439738460037084,4.82,31.1,7.334047109,0.4868962812888047,12.42893550284258,0.0,2017-2018
PHA020108,CHIRNSIDE PARK/ MONTROSE/ MOOROOLBARK,0.0,10.24044821,3.5945742275810098,4.83,20.2,19.12568306,0.7158603948378787,15.02603520952145,6.689265536723164,2017-2018
PHA020109,HEALESVILLE - YARRA GLEN,100.0,13.26927009,3.549227992781232,4.49,18.4,7.235621521,3.33900467886006,18.7694044594976,7.594291539245668,2017-2018
PHA020110,KILSYTH,100.0,13.89728097,3.47039953339166,4.4,15.9,18.20151679,1.1087645195353748,20.00421141292904,13.894736842105262,2017-2018
PHA020111,LILYDALE - COLDSTREAM/ WANDIN - SEVILLE,0.0,11.75618453,2.946933449325794,4.45,16.4,13.32951945,0.9841943509439484,14.694370267403151,3.0889341479972843,2017-2018
PHA020112,MONBULK - SILVAN/ MOUNT EVELYN,0.0,9.409409409,3.2427184466019416,4.09,18.3,8.80195599,0.8046266029670606,13.536953242835596,0.0,2017-2018
PHA020113,YARRA VALLEY,0.0,16.99721642,3.607282627190744,5.68,13.4,7.131537242,1.2814342437733126,15.721153846153848,5.215928210880538,2017-2018
PHA020114,BEACONSFIELD - OFFICER/ EMERALD - COCKATOO,0.0,7.799047908,2.48790601243953,4.54,21.3,8.301008534,0.7331013916500994,10.703231397796213,4.156479217603912,2017-2018
PHA020115,BUNYIP - GARFIELD,0.0,14.4556597,3.027065527065527,3.79,13.2,8.812260536,1.086469534050179,15.580035971223024,4.150197628458498,2017-2018
PHA020116,KOO WEE RUP,100.0,18.31335263,2.953918865695156,4.45,8.1,14.54005935,1.174015131750587,15.74742268041237,6.467065868263473,2017-2018
PHA020117,PAKENHAM - NORTH/ PAKENHAM - SOUTH,100.0,11.91232735,3.557728003959906,6.88,15.3,12.16831949,1.0337078651685392,10.572236103715234,6.457242582897033,2017-2018
PHA020118,BERWICK - NORTH/ NARRE WARREN NORTH,0.0,10.5409154,2.3226797197427778,5.1,24.0,11.87190375,0.3436748211328772,17.210190285428144,10.19579751671442,2017-2018
PHA020119,BERWICK - SOUTH,0.0,5.407554672,3.14346787375833,6.43,27.6,11.47237642,0.4688546550569323,6.457482361678426,0.0,2017-2018
PHA020120,DOVETON,0.0,23.97563677,13.48083354772318,13.22,11.7,25.20325203,1.3061430858683745,14.300100704934543,5.848903330625508,2017-2018
